pop_ani,syn2b_synteny,same_patient,mu_i,mu_j
0.647022,0.967942,False,0.000119,0.000137
0.425113,0.874537,False,0.000119,0.000184
0.493713,0.935428,False,0.000119,0.000074
0.510205,0.957673,False,0.000119,0.000169
0.646773,0.961886,False,0.000119,0.000182
0.276925,0.908036,False,0.000119,0.000223
0.310868,0.951915,False,0.000119,0.000203
0.538444,0.945110,False,0.000119,0.000209
0.646926,0.955134,False,0.000119,0.000200
0.401930,0.960027,False,0.000119,0.000241
0.349214,0.941133,True,0.000109,0.000060
0.280507,0.946645,True,0.000109,0.000117
0.339544,0.950042,False,0.000109,0.000116
0.347674,0.960713,False,0.000109,0.000028
0.286107,0.940292,False,0.000109,0.000182
0.349100,0.958922,False,0.000109,0.000095
0.352133,0.892391,False,0.000109,0.000248
0.341322,0.908656,False,0.000109,0.000140
0.346825,0.915293,False,0.000109,0.000171
0.348251,0.948205,False,0.000109,0.000215
0.347113,0.948337,False,0.000109,0.000169
0.349059,0.957223,False,0.000109,0.000242
0.347679,0.929414,False,0.000109,0.000143
0.338626,0.942515,False,0.000109,0.000134
0.343167,0.932536,False,0.000109,0.000191
0.348761,0.951625,False,0.000109,0.000082
0.349069,0.943865,False,0.000109,0.000203
0.348956,0.958283,False,0.000109,0.000137
0.336616,0.869841,False,0.000109,0.000184
0.347413,0.925720,False,0.000109,0.000074
0.347994,0.945849,False,0.000109,0.000169
0.348709,0.950046,False,0.000109,0.000182
0.277220,0.899613,False,0.000109,0.000223
0.317329,0.933236,False,0.000109,0.000203
0.347824,0.935017,False,0.000109,0.000209
0.348903,0.941539,False,0.000109,0.000200
0.348389,0.949975,False,0.000109,0.000241
0.279574,0.946997,True,0.000060,0.000117
0.972801,0.948321,False,0.000060,0.000116
0.422835,0.961008,False,0.000060,0.000028
0.280002,0.944183,False,0.000060,0.000182
0.991875,0.959259,False,0.000060,0.000095
0.526736,0.891376,False,0.000060,0.000248
0.340982,0.905186,False,0.000060,0.000140
0.822156,0.915710,False,0.000060,0.000171
0.693519,0.952105,False,0.000060,0.000215
0.441418,0.946928,False,0.000060,0.000169
0.971821,0.955731,False,0.000060,0.000242
0.435230,0.929611,False,0.000060,0.000143
0.971178,0.940880,False,0.000060,0.000134
0.495928,0.932759,False,0.000060,0.000191
0.682922,0.951979,False,0.000060,0.000082
0.773590,0.944183,False,0.000060,0.000203
0.960092,0.956310,False,0.000060,0.000137
0.424370,0.868663,False,0.000060,0.000184
0.492844,0.922536,False,0.000060,0.000074
0.509601,0.946132,False,0.000060,0.000169
0.779208,0.950394,False,0.000060,0.000182
0.277359,0.897604,False,0.000060,0.000223
0.311270,0.933636,False,0.000060,0.000203
0.538264,0.935639,False,0.000060,0.000209
0.840378,0.942153,False,0.000060,0.000200
0.401746,0.948556,False,0.000060,0.000241
0.279750,0.954068,False,0.000117,0.000116
0.279624,0.966578,False,0.000117,0.000028
0.280706,0.946154,False,0.000117,0.000182
0.279615,0.964815,False,0.000117,0.000095
0.279297,0.896553,False,0.000117,0.000248
0.278525,0.910632,False,0.000117,0.000140
0.279568,0.921134,False,0.000117,0.000171
0.280165,0.955848,False,0.000117,0.000215
0.278274,0.952418,False,0.000117,0.000169
0.279535,0.961265,False,0.000117,0.000242
0.278535,0.935411,False,0.000117,0.000143
0.279348,0.946494,False,0.000117,0.000134
0.279898,0.938342,False,0.000117,0.000191
0.279084,0.957520,False,0.000117,0.000082
0.279239,0.946154,False,0.000117,0.000203
0.279385,0.961858,False,0.000117,0.000137
0.278071,0.869240,False,0.000117,0.000184
0.278983,0.928220,False,0.000117,0.000074
0.279352,0.951723,False,0.000117,0.000169
0.279956,0.957687,False,0.000117,0.000182
0.277982,0.902900,False,0.000117,0.000223
0.280205,0.939091,False,0.000117,0.000203
0.279582,0.939214,False,0.000117,0.000209
0.279506,0.949168,False,0.000117,0.000200
0.278722,0.954068,False,0.000117,0.000241
0.413129,0.968475,True,0.000116,0.000028
0.280048,0.947412,True,0.000116,0.000182
0.980742,0.966663,True,0.000116,0.000095
0.517292,0.896791,True,0.000116,0.000248
0.331326,0.913224,True,0.000116,0.000140
0.802995,0.922065,True,0.000116,0.000171
0.683760,0.955723,True,0.000116,0.000215
0.431938,0.953957,True,0.000116,0.000169
0.960689,0.963053,True,0.000116,0.000242
0.425536,0.936754,True,0.000116,0.000143
0.960040,0.948053,True,0.000116,0.000134
0.486494,0.939898,True,0.000116,0.000191
0.673261,0.959204,False,0.000116,0.000082
0.754407,0.947607,False,0.000116,0.000203
0.948960,0.965539,False,0.000116,0.000137
0.414872,0.871009,False,0.000116,0.000184
0.483297,0.931652,False,0.000116,0.000074
0.499873,0.955240,False,0.000116,0.000169
0.760041,0.957585,False,0.000116,0.000182
0.277451,0.903029,False,0.000116,0.000223
0.301656,0.940219,False,0.000116,0.000203
0.528511,0.940695,False,0.000116,0.000209
0.821211,0.949284,False,0.000116,0.000200
0.392104,0.955701,False,0.000116,0.000241
0.279336,0.960132,True,0.000028,0.000182
0.422807,0.979301,True,0.000028,0.000095
0.423159,0.909296,True,0.000028,0.000248
0.341620,0.923662,True,0.000028,0.000140
0.418741,0.934560,True,0.000028,0.000171
0.423397,0.968267,True,0.000028,0.000215
0.421924,0.966534,True,0.000028,0.000169
0.422758,0.975636,True,0.000028,0.000242
0.424150,0.949257,True,0.000028,0.000143
0.412344,0.960644,True,0.000028,0.000134
0.418027,0.952220,True,0.000028,0.000191
0.421880,0.971850,False,0.000028,0.000082
0.422316,0.960132,False,0.000028,0.000203
0.422813,0.976263,False,0.000028,0.000137
0.405420,0.881308,False,0.000028,0.000184
0.424949,0.943497,False,0.000028,0.000074
0.423099,0.965963,False,0.000028,0.000169
0.422423,0.970133,False,0.000028,0.000182
0.277590,0.915749,False,0.000028,0.000223
0.310819,0.952902,False,0.000028,0.000203
0.424201,0.953254,False,0.000028,0.000209
0.422329,0.961361,False,0.000028,0.000200
0.402865,0.968267,False,0.000028,0.000241
0.280068,0.958388,True,0.000182,0.000095
0.281654,0.890658,True,0.000182,0.000248
0.278156,0.904432,True,0.000182,0.000140
0.282298,0.914920,True,0.000182,0.000171
0.279237,0.947706,True,0.000182,0.000215
0.279409,0.946084,True,0.000182,0.000169
0.280013,0.954868,True,0.000182,0.000242
0.279002,0.930793,True,0.000182,0.000143
0.280129,0.939993,True,0.000182,0.000134
0.279076,0.931908,True,0.000182,0.000191
0.279534,0.951120,False,0.000182,0.000082
0.279619,0.939844,False,0.000182,0.000203
0.279888,0.955445,False,0.000182,0.000137
0.278206,0.887358,False,0.000182,0.000184
0.279047,0.921835,False,0.000182,0.000074
0.279503,0.945271,False,0.000182,0.000169
0.279553,0.951312,False,0.000182,0.000182
0.277390,0.896851,False,0.000182,0.000223
0.298878,0.932815,False,0.000182,0.000203
0.278623,0.933100,False,0.000182,0.000209
0.279588,0.943134,False,0.000182,0.000200
0.279664,0.947706,False,0.000182,0.000241
0.526862,0.907850,True,0.000095,0.000248
0.340973,0.922054,True,0.000095,0.000140
0.822094,0.932907,True,0.000095,0.000171
0.693474,0.966489,True,0.000095,0.000215
0.441433,0.964768,True,0.000095,0.000169
0.979760,0.973832,True,0.000095,0.000242
0.435199,0.947522,True,0.000095,0.000143
0.979115,0.958850,True,0.000095,0.000134
0.495998,0.950481,True,0.000095,0.000191
0.682965,0.970053,False,0.000095,0.000082
0.773506,0.958388,False,0.000095,0.000203
0.968032,0.974454,False,0.000095,0.000137
0.424347,0.879842,False,0.000095,0.000184
0.492800,0.940031,False,0.000095,0.000074
0.509590,0.964181,False,0.000095,0.000169
0.779103,0.968351,False,0.000095,0.000182
0.277413,0.914176,False,0.000095,0.000223
0.311269,0.951184,False,0.000095,0.000203
0.538185,0.951498,False,0.000095,0.000209
0.840285,0.961411,False,0.000095,0.000200
0.401744,0.966489,False,0.000095,0.000241
0.341484,0.857781,True,0.000248,0.000140
0.518289,0.868472,True,0.000248,0.000171
0.526283,0.899440,True,0.000248,0.000215
0.441777,0.898166,True,0.000248,0.000169
0.526813,0.904514,True,0.000248,0.000242
0.435633,0.884997,True,0.000248,0.000143
0.506181,0.894879,True,0.000248,0.000134
0.496205,0.885970,True,0.000248,0.000191
0.526488,0.905834,False,0.000248,0.000082
0.526626,0.893765,False,0.000248,0.000203
0.526780,0.905001,False,0.000248,0.000137
0.424704,0.819177,False,0.000248,0.000184
0.492994,0.875284,False,0.000248,0.000074
0.506020,0.896762,False,0.000248,0.000169
0.526374,0.901201,False,0.000248,0.000182
0.277661,0.850393,False,0.000248,0.000223
0.312707,0.884038,False,0.000248,0.000203
0.525745,0.889109,False,0.000248,0.000209
0.526166,0.895380,False,0.000248,0.000200
0.402682,0.901073,False,0.000248,0.000241
0.337451,0.880331,True,0.000140,0.000171
0.341253,0.912086,True,0.000140,0.000215
0.341582,0.913813,True,0.000140,0.000169
0.340980,0.918773,True,0.000140,0.000242
0.341548,0.893640,True,0.000140,0.000143
0.330516,0.904223,True,0.000140,0.000134
0.336244,0.900222,True,0.000140,0.000191
0.341296,0.916733,False,0.000140,0.000082
0.340910,0.904517,False,0.000140,0.000203
0.341033,0.919286,False,0.000140,0.000137
0.336583,0.835605,False,0.000140,0.000184
0.341259,0.888920,False,0.000140,0.000074
0.341156,0.913220,False,0.000140,0.000169
0.340844,0.913757,False,0.000140,0.000182
0.277095,0.894033,False,0.000140,0.000223
0.308979,0.897852,False,0.000140,0.000203
0.341823,0.903378,False,0.000140,0.000209
0.341376,0.905661,False,0.000140,0.000200
0.341456,0.911907,False,0.000140,0.000241
0.685052,0.926311,True,0.000171,0.000215
0.437917,0.921337,True,0.000171,0.000169
0.821977,0.929842,True,0.000171,0.000242
0.431859,0.905954,True,0.000171,0.000143
0.804976,0.917738,True,0.000171,0.000134
0.487443,0.911717,True,0.000171,0.000191
0.674102,0.926121,False,0.000171,0.000082
0.750516,0.917454,False,0.000171,0.000203
0.821926,0.930375,False,0.000171,0.000137
0.421235,0.850075,False,0.000171,0.000184
0.484277,0.901747,False,0.000171,0.000074
0.506125,0.921494,False,0.000171,0.000169
0.756049,0.924675,False,0.000171,0.000182
0.277408,0.873287,False,0.000171,0.000223
0.310511,0.910043,False,0.000171,0.000203
0.529187,0.911411,False,0.000171,0.000209
0.815849,0.916453,False,0.000171,0.000200
0.398411,0.922836,False,0.000171,0.000241
0.441738,0.954008,True,0.000215,0.000169
0.693384,0.962914,True,0.000215,0.000242
0.437773,0.936778,True,0.000215,0.000143
0.672745,0.948069,True,0.000215,0.000134
0.496522,0.939871,True,0.000215,0.000191
0.683630,0.959151,False,0.000215,0.000082
0.693614,0.949475,False,0.000215,0.000203
0.693511,0.963513,False,0.000215,0.000137
0.424943,0.870336,False,0.000215,0.000184
0.493289,0.929644,False,0.000215,0.000074
0.509413,0.953325,False,0.000215,0.000169
0.693584,0.957520,False,0.000215,0.000182
0.277165,0.904183,False,0.000215,0.000223
0.310650,0.940601,False,0.000215,0.000203
0.538570,0.940747,False,0.000215,0.000209
0.693541,0.948953,False,0.000215,0.000200
0.406210,0.955673,False,0.000215,0.000241
0.441181,0.961214,True,0.000169,0.000242
0.433125,0.936974,True,0.000169,0.000143
0.430965,0.946416,True,0.000169,0.000134
0.436487,0.938234,True,0.000169,0.000191
0.441992,0.957464,False,0.000169,0.000082
0.441752,0.946084,False,0.000169,0.000203
0.441345,0.961807,False,0.000169,0.000137
0.424725,0.872192,False,0.000169,0.000184
0.440893,0.931426,False,0.000169,0.000074
0.442325,0.951655,False,0.000169,0.000169
0.441216,0.955848,False,0.000169,0.000182
0.277198,0.906076,False,0.000169,0.000223
0.310213,0.939012,False,0.000169,0.000203
0.441759,0.940993,False,0.000169,0.000209
0.441330,0.950825,False,0.000169,0.000200
0.401509,0.954008,False,0.000169,0.000241
0.435117,0.943988,True,0.000242,0.000143
0.959065,0.955304,True,0.000242,0.000134
0.496002,0.947010,True,0.000242,0.000191
0.682877,0.966445,False,0.000242,0.000082
0.773339,0.954868,False,0.000242,0.000203
0.964095,0.970827,False,0.000242,0.000137
0.423963,0.876816,False,0.000242,0.000184
0.492547,0.936652,False,0.000242,0.000074
0.509506,0.960606,False,0.000242,0.000169
0.778680,0.964768,False,0.000242,0.000182
0.277328,0.910941,False,0.000242,0.000223
0.311201,0.947706,False,0.000242,0.000203
0.538138,0.947973,False,0.000242,0.000209
0.839359,0.956093,False,0.000242,0.000200
0.401575,0.962914,False,0.000242,0.000241
0.424833,0.929827,True,0.000143,0.000134
0.430473,0.925118,True,0.000143,0.000191
0.435358,0.940157,False,0.000143,0.000082
0.435141,0.929047,False,0.000143,0.000203
0.435140,0.944565,False,0.000143,0.000137
0.416364,0.854203,False,0.000143,0.000184
0.434973,0.915413,False,0.000143,0.000074
0.433002,0.939889,False,0.000143,0.000169
0.434951,0.938672,False,0.000143,0.000182
0.276519,0.887360,False,0.000143,0.000223
0.310659,0.922947,False,0.000143,0.000203
0.436833,0.924415,False,0.000143,0.000209
0.435117,0.931927,False,0.000143,0.000200
0.407942,0.936811,False,0.000143,0.000241
0.475317,0.932828,True,0.000134,0.000191
0.662234,0.951474,False,0.000134,0.000082
0.752793,0.941892,False,0.000134,0.000203
0.947335,0.955927,False,0.000134,0.000137
0.413995,0.863099,False,0.000134,0.000184
0.482360,0.921877,False,0.000134,0.000074
0.488860,0.946080,False,0.000134,0.000169
0.758420,0.949927,False,0.000134,0.000182
0.277242,0.896437,False,0.000134,0.000223
0.306557,0.933149,False,0.000134,0.000203
0.517463,0.933307,False,0.000134,0.000209
0.819592,0.941326,False,0.000134,0.000200
0.391280,0.948108,False,0.000134,0.000241
0.496698,0.943220,False,0.000191,0.000082
0.496382,0.933763,False,0.000191,0.000203
0.495944,0.947592,False,0.000191,0.000137
0.419178,0.858690,False,0.000191,0.000184
0.476509,0.916375,False,0.000191,0.000074
0.476038,0.939152,False,0.000191,0.000169
0.497868,0.943914,False,0.000191,0.000182
0.276769,0.888962,False,0.000191,0.000223
0.310550,0.926633,False,0.000191,0.000203
0.496495,0.925158,False,0.000191,0.000209
0.495467,0.933247,False,0.000191,0.000200
0.396057,0.941610,False,0.000191,0.000241
0.684934,0.951120,True,0.000082,0.000203
0.682909,0.967051,True,0.000082,0.000137
0.424772,0.873184,True,0.000082,0.000184
0.493521,0.936450,True,0.000082,0.000074
0.513276,0.956795,True,0.000082,0.000169
0.683318,0.961008,True,0.000082,0.000182
0.277394,0.907261,True,0.000082,0.000223
0.310619,0.943963,True,0.000082,0.000203
0.538270,0.944161,True,0.000082,0.000209
0.682366,0.954125,True,0.000082,0.000200
0.401989,0.960956,True,0.000082,0.000241
0.773278,0.955449,True,0.000203,0.000137
0.424830,0.868043,True,0.000203,0.000184
0.493400,0.925369,True,0.000203,0.000074
0.510742,0.945531,True,0.000203,0.000169
0.773515,0.949541,True,0.000203,0.000182
0.277722,0.896851,True,0.000203,0.000223
0.310745,0.932815,True,0.000203,0.000203
0.538122,0.932891,True,0.000203,0.000209
0.773504,0.941085,True,0.000203,0.000200
0.401281,0.953026,True,0.000203,0.000241
0.424308,0.877236,True,0.000137,0.000184
0.492588,0.937176,True,0.000137,0.000074
0.509404,0.961217,True,0.000137,0.000169
0.779041,0.965370,True,0.000137,0.000182
0.277348,0.913311,True,0.000137,0.000223
0.311128,0.948267,True,0.000137,0.000203
0.538358,0.948716,True,0.000137,0.000209
0.840189,0.956679,True,0.000137,0.000200
0.401503,0.963512,True,0.000137,0.000241
0.424369,0.854646,True,0.000184,0.000074
0.425279,0.867336,True,0.000184,0.000169
0.423975,0.874287,True,0.000184,0.000182
0.276700,0.825043,True,0.000184,0.000223
0.310023,0.856021,True,0.000184,0.000203
0.424752,0.863243,True,0.000184,0.000209
0.424055,0.865450,True,0.000184,0.000200
0.384534,0.870946,True,0.000184,0.000241
0.473307,0.927099,True,0.000074,0.000169
0.492431,0.931513,True,0.000074,0.000182
0.277239,0.880808,True,0.000074,0.000223
0.310137,0.914691,True,0.000074,0.000203
0.493836,0.915008,True,0.000074,0.000209
0.492675,0.923042,True,0.000074,0.000200
0.401657,0.929538,True,0.000074,0.000241
0.509523,0.955184,True,0.000169,0.000182
0.276792,0.903213,True,0.000169,0.000223
0.310375,0.938166,True,0.000169,0.000203
0.510104,0.942034,True,0.000169,0.000209
0.509134,0.946567,True,0.000169,0.000200
0.401949,0.953317,True,0.000169,0.000241
0.277427,0.907614,True,0.000182,0.000223
0.310662,0.942428,True,0.000182,0.000203
0.537853,0.942570,True,0.000182,0.000209
0.778219,0.950762,True,0.000182,0.000200
0.400866,0.957520,True,0.000182,0.000241
0.277649,0.890213,True,0.000223,0.000203
0.279873,0.893803,True,0.000223,0.000209
0.277482,0.898015,True,0.000223,0.000200
0.277048,0.904183,True,0.000223,0.000241
0.310463,0.926020,True,0.000203,0.000209
0.310880,0.936139,True,0.000203,0.000200
0.310832,0.940601,True,0.000203,0.000241
0.537797,0.934188,True,0.000209,0.000200
0.402731,0.940703,True,0.000209,0.000241
0.401489,0.948925,True,0.000200,0.000241
