accession	contig_count
RS_GCF_000018365.1	1
RS_GCF_000018465.1	1
RS_GCF_000022405.1	1
RS_GCF_000025285.1	2
RS_GCF_000190115.1	58
RS_GCF_000190315.1	1
RS_GCF_000195915.1	1
RS_GCF_000196655.1	2
RS_GCF_000204925.1	1
RS_GCF_000245155.1	3
RS_GCF_000245215.1	1
RS_GCF_000259215.1	453
RS_GCF_000336795.1	33
RS_GCF_000336935.1	109
RS_GCF_000337095.1	45
RS_GCF_000337155.1	52
RS_GCF_000337195.1	72
RS_GCF_000337315.1	119
RS_GCF_000337455.1	50
RS_GCF_000337495.1	71
RS_GCF_000383975.1	10
RS_GCF_000403645.1	1
RS_GCF_000470655.1	2
RS_GCF_000474235.1	165
RS_GCF_000517625.1	5
RS_GCF_000700025.1	189
RS_GCF_000828535.1	2
RS_GCF_000970005.1	1
RS_GCF_000970125.1	1
RS_GCF_000979195.1	204
RS_GCF_000979375.1	177
RS_GCF_000979515.1	215
RS_GCF_000979895.1	185
RS_GCF_000979915.1	187
RS_GCF_001190965.1	5
RS_GCF_001261915.1	160
RS_GCF_001307315.1	3
RS_GCF_001315885.1	629
RS_GCF_001316045.1	167
RS_GCF_001559965.1	3
RS_GCF_001560045.1	17
RS_GCF_001729965.1	37
RS_GCF_001861355.1	61
RS_GCF_002116695.1	1
RS_GCF_002214505.1	1
RS_GCF_002214525.1	1
RS_GCF_002252755.1	136
RS_GCF_002379115.1	105
RS_GCF_003602035.1	83
RS_GCF_003688715.1	20
RS_GCF_003711245.1	1
RS_GCF_003852195.1	1
RS_GCF_004799605.1	3
RS_GCF_004916945.1	13
RS_GCF_004944975.1	68
RS_GCF_005155585.1	1
RS_GCF_005435235.1	86
RS_GCF_007655485.1	117
RS_GCF_007996945.1	6
RS_GCF_009372125.1	119
RS_GCF_009392895.1	4
RS_GCF_009729015.1	1
RS_GCF_009861625.1	48
RS_GCF_011440385.1	7
RS_GCF_012027535.1	54
RS_GCF_014078545.1	123
RS_GCF_900101245.1	139
RS_GCF_900111645.1	17
RS_GCF_900116525.1	26
RS_GCF_900188075.1	49
RS_GCF_902381785.1	29
RS_GCF_902383905.1	1
GB_GCA_000008085.1	1
GB_GCA_000246735.1	202
GB_GCA_000415965.1	208
GB_GCA_000494105.1	69
GB_GCA_000746705.1	72
GB_GCA_000806115.1	4
GB_GCA_001508185.1	59
GB_GCA_001512385.1	162
GB_GCA_001564255.1	210
GB_GCA_001593865.1	46
GB_GCA_001629235.1	144
GB_GCA_001726015.1	23
GB_GCA_001800815.1	110
GB_GCA_001918745.1	69
GB_GCA_002011085.1	6
GB_GCA_002067035.1	63
GB_GCA_002068435.1	327
GB_GCA_002254745.1	74
GB_GCA_002494725.1	32
GB_GCA_002494765.1	167
GB_GCA_002494805.1	47
GB_GCA_002495205.1	147
GB_GCA_002495325.1	19
GB_GCA_002495805.1	58
GB_GCA_002496295.1	94
GB_GCA_002496675.1	47
GB_GCA_002497315.1	236
GB_GCA_002497605.1	119
GB_GCA_002497685.1	155
GB_GCA_002498105.1	302
GB_GCA_002498505.1	151
GB_GCA_002498545.1	325
GB_GCA_002498765.1	66
GB_GCA_002498985.1	119
GB_GCA_002499035.1	69
GB_GCA_002499165.1	538
GB_GCA_002499595.1	145
GB_GCA_002499755.1	135
GB_GCA_002501735.1	157
GB_GCA_002502255.1	111
GB_GCA_002502625.1	164
GB_GCA_002502705.1	235
GB_GCA_002503205.1	111
GB_GCA_002503525.1	481
GB_GCA_002503665.1	184
GB_GCA_002504485.1	64
GB_GCA_002504845.1	152
GB_GCA_002505115.1	44
GB_GCA_002505355.1	226
GB_GCA_002505535.1	118
GB_GCA_002505685.1	214
GB_GCA_002505885.1	372
GB_GCA_002507385.1	157
GB_GCA_002508595.1	292
GB_GCA_002509165.1	225
GB_GCA_002509305.1	81
GB_GCA_002509625.1	491
GB_GCA_002685855.1	66
GB_GCA_002686525.1	53
GB_GCA_002688825.1	148
GB_GCA_002696845.1	84
GB_GCA_002698405.1	39
GB_GCA_002710015.1	41
GB_GCA_002712285.1	51
GB_GCA_002714745.1	44
GB_GCA_002715325.1	44
GB_GCA_002719015.1	25
GB_GCA_002720055.1	26
GB_GCA_002724535.1	12
GB_GCA_002726275.1	41
GB_GCA_002763035.1	256
GB_GCA_002763275.1	63
GB_GCA_002789105.1	256
GB_GCA_002839605.1	19
GB_GCA_002839675.1	9
GB_GCA_002877855.1	25
GB_GCA_002898035.1	197
GB_GCA_002900535.1	298
GB_GCA_003021045.1	43
GB_GCA_003021085.1	57
GB_GCA_003021655.1	71
GB_GCA_003022005.1	164
GB_GCA_003022765.1	42
GB_GCA_003022865.1	56
GB_GCA_003022905.1	174
GB_GCA_003138775.1	304
GB_GCA_003152955.1	486
GB_GCA_003158935.1	84
GB_GCA_003161665.1	258
GB_GCA_003161815.1	338
GB_GCA_003164295.1	70
GB_GCA_003171015.1	85
GB_GCA_003176995.1	284
GB_GCA_003230355.1	221
GB_GCA_003298465.1	56
GB_GCA_003324635.1	20
GB_GCA_003344655.1	148
GB_GCA_003345595.1	129
GB_GCA_003554325.1	393
GB_GCA_003602535.1	199
GB_GCA_003602665.1	358
GB_GCA_003650545.1	133
GB_GCA_003660605.1	239
GB_GCA_003661015.1	86
GB_GCA_003661265.1	294
GB_GCA_003661465.1	68
GB_GCA_003661825.1	156
GB_GCA_003661965.1	154
GB_GCA_003662535.1	121
GB_GCA_003662985.1	383
GB_GCA_003663625.1	283
GB_GCA_003672705.1	369
GB_GCA_003672795.1	287
GB_GCA_003672945.1	293
GB_GCA_003940385.1	234
GB_GCA_003973295.1	190
GB_GCA_004116405.1	14
GB_GCA_004195615.1	50
GB_GCA_004524385.1	310
GB_GCA_004524545.1	154
GB_GCA_005239845.1	195
GB_GCA_005798405.1	66
GB_GCA_005877425.1	272
GB_GCA_005878515.1	239
GB_GCA_005879015.1	308
GB_GCA_005882905.1	277
GB_GCA_005882955.1	347
GB_GCA_005884635.1	61
GB_GCA_006954425.1	5
GB_GCA_007117455.1	70
GB_GCA_007135435.1	590
GB_GCA_008080815.1	52
GB_GCA_008297795.1	71
GB_GCA_009787175.1	173
GB_GCA_009887095.1	41
GB_GCA_009887135.1	227
GB_GCA_009887255.1	183
GB_GCA_009889685.1	183
GB_GCA_009994485.1	8
GB_GCA_010028405.1	229
GB_GCA_011040605.1	210
GB_GCA_011043115.1	207
GB_GCA_011334935.1	106
GB_GCA_011363825.1	274
GB_GCA_011366715.1	128
GB_GCA_011371765.1	40
GB_GCA_011373125.1	214
GB_GCA_011380495.1	51
GB_GCA_011620845.1	215
GB_GCA_011772645.1	91
GB_GCA_012522645.1	171
GB_GCA_012798365.1	371
GB_GCA_012799355.1	372
GB_GCA_012928585.1	379
GB_GCA_013114725.1	202
GB_GCA_013138615.1	299
GB_GCA_013139985.1	248
GB_GCA_013153105.1	154
GB_GCA_013153895.1	205
GB_GCA_013202845.1	14
GB_GCA_013329135.1	500
GB_GCA_013329375.1	363
GB_GCA_013329495.1	283
GB_GCA_013329705.1	38
GB_GCA_013330255.1	412
GB_GCA_013330455.1	188
GB_GCA_013330725.1	54
GB_GCA_013331015.1	432
GB_GCA_013331025.1	396
GB_GCA_013331515.1	110
GB_GCA_013331695.1	103
GB_GCA_013331845.1	58
GB_GCA_013332035.1	147
GB_GCA_013415715.1	107
GB_GCA_013415795.1	95
GB_GCA_013538705.1	26
GB_GCA_013867335.1	200
GB_GCA_013911445.1	43
GB_GCA_014361295.1	128
GB_GCA_014381835.1	356
GB_GCA_014384445.1	225
GB_GCA_014384555.1	96
GB_GCA_014523495.1	256
GB_GCA_014728335.1	124
GB_GCA_014859805.1	175
GB_GCA_015520105.1	66
GB_GCA_015520165.1	204
GB_GCA_015520705.1	209
GB_GCA_015521185.1	97
GB_GCA_015521465.1	108
GB_GCA_015522085.1	236
GB_GCA_015522145.1	19
GB_GCA_015523045.1	183
GB_GCA_015523225.1	142
GB_GCA_015663415.1	117
GB_GCA_016177265.1	57
GB_GCA_016180085.1	45
GB_GCA_016181265.1	23
GB_GCA_016185705.1	14
GB_GCA_016187395.1	42
GB_GCA_016188115.1	2
GB_GCA_016198725.1	97
GB_GCA_016200035.1	186
GB_GCA_016202745.1	174
GB_GCA_016202815.1	9
GB_GCA_016207515.1	25
GB_GCA_016212375.1	75
GB_GCA_016213425.1	139
GB_GCA_016550415.1	863
GB_GCA_016839265.1	8
GB_GCA_016839655.1	402
GB_GCA_016840425.1	277
GB_GCA_016840765.1	266
GB_GCA_016840855.1	259
GB_GCA_016866935.1	43
GB_GCA_016919625.1	189
GB_GCA_016928455.1	154
GB_GCA_016933095.1	85
GB_GCA_016935175.1	35
GB_GCA_017408885.1	13
GB_GCA_017468685.1	94
GB_GCA_017545145.1	37
GB_GCA_017601285.1	133
GB_GCA_017607965.1	33
GB_GCA_017609055.1	10
GB_GCA_017610205.1	25
GB_GCA_017883495.1	245
GB_GCA_017992675.1	86
GB_GCA_018221205.1	74
GB_GCA_018238215.1	117
GB_GCA_018263335.1	49
GB_GCA_018304425.1	7
GB_GCA_018335095.1	159
GB_GCA_018396495.1	271
GB_GCA_018396535.1	14
GB_GCA_018433825.1	328
GB_GCA_018623825.1	37
GB_GCA_018647775.1	212
GB_GCA_018647965.1	58
GB_GCA_018652085.1	50
GB_GCA_018652185.1	7
GB_GCA_018652625.1	36
GB_GCA_018653605.1	42
GB_GCA_018654305.1	52
GB_GCA_018660715.1	335
GB_GCA_018667555.1	19
GB_GCA_018667675.1	135
GB_GCA_018670085.1	37
GB_GCA_018671675.1	27
GB_GCA_018672175.1	252
GB_GCA_018674605.1	152
GB_GCA_018676395.1	146
GB_GCA_018691995.1	95
GB_GCA_018692925.1	19
GB_GCA_018695315.1	93
GB_GCA_018696595.1	8
GB_GCA_018696815.1	91
GB_GCA_018697575.1	4
GB_GCA_018697615.1	280
GB_GCA_018697635.1	334
GB_GCA_018816205.1	229
GB_GCA_018817405.1	66
GB_GCA_018818785.1	12
GB_GCA_018896735.1	132
GB_GCA_018903315.1	287
GB_GCA_018903355.1	92
GB_GCA_019056805.1	27
GB_GCA_019057475.1	56
GB_GCA_019057735.1	523
GB_GCA_019057865.1	87
GB_GCA_019058575.1	534
GB_GCA_900079125.1	1
GB_GCA_900314695.1	64
GB_GCA_902514275.1	50
GB_GCA_902552015.1	53
GB_GCA_902625885.1	58
GB_GCA_902755965.1	70
GB_GCA_902758515.1	238
GB_GCA_902764555.1	42
GB_GCA_902778875.1	111
GB_GCA_902782595.1	207
GB_GCA_902786095.1	149
GB_GCA_902798405.1	282
GB_GCA_902827205.1	1
GB_GCA_903824825.1	481
GB_GCA_903825685.1	165
GB_GCA_903831045.1	56
GB_GCA_903832155.1	145
GB_GCA_903835325.1	246
GB_GCA_903899805.1	145
GB_GCA_903908335.1	269
GB_GCA_903923795.1	146
GB_GCA_905171675.1	48
GB_GCA_905182125.1	31
GB_GCA_905202485.1	27
RS_GCF_000007005.1	1
RS_GCF_000007185.1	1
RS_GCF_000015805.1	1
RS_GCF_000022205.1	3
RS_GCF_000024185.1	1
RS_GCF_000025865.1	1
RS_GCF_000091665.1	3
RS_GCF_000144915.1	1
RS_GCF_000190155.1	45
RS_GCF_000211475.1	1
RS_GCF_000230735.2	3
RS_GCF_000264495.1	1
RS_GCF_000336655.1	79
RS_GCF_000337015.1	110
RS_GCF_000337115.1	68
RS_GCF_000337355.1	105
RS_GCF_000337475.1	94
RS_GCF_000337555.1	49
RS_GCF_000337715.1	62
RS_GCF_000621965.1	36
RS_GCF_000734035.1	1
RS_GCF_000745485.1	20
RS_GCF_000800805.1	1
RS_GCF_000813245.1	1
RS_GCF_000970185.1	1
RS_GCF_000979035.1	223
RS_GCF_000979275.1	200
RS_GCF_000979555.1	196
RS_GCF_000979735.1	236
RS_GCF_000979855.1	189
RS_GCF_000979925.1	237
RS_GCF_000979935.1	320
RS_GCF_000980105.1	265
RS_GCF_001280425.1	18
RS_GCF_001305655.1	2
RS_GCF_001560035.1	21
RS_GCF_001560195.1	16
RS_GCF_001560245.1	5
RS_GCF_001560645.1	19
RS_GCF_001571385.1	3
RS_GCF_001748385.1	10
RS_GCF_001870125.1	1
RS_GCF_002487355.1	85
RS_GCF_003342675.1	3
RS_GCF_003383195.1	446
RS_GCF_003400145.1	113
RS_GCF_003610195.1	18
RS_GCF_003697845.1	42
RS_GCF_004363215.1	15
RS_GCF_004698125.1	9
RS_GCF_005543295.1	74
RS_GCF_008245085.1	1
RS_GCF_009184575.1	11
RS_GCF_009806985.1	22
RS_GCF_009856205.1	75
RS_GCF_009900715.1	36
RS_GCF_010692885.1	1
RS_GCF_012027455.1	198
RS_GCF_012027515.1	159
RS_GCF_012726095.1	27
RS_GCF_012726155.1	23
RS_GCF_013342145.1	3
RS_GCF_013761055.1	9
RS_GCF_016415645.1	141
RS_GCF_017874335.1	86
RS_GCF_018419995.1	121
RS_GCF_018623055.1	1
RS_GCF_900003575.1	130
RS_GCF_900109595.1	20
RS_GCF_900111935.1	12
RS_GCF_900215575.1	11
RS_GCF_902827225.1	2
GB_GCA_000220355.1	259
GB_GCA_000341715.1	1
GB_GCA_000398765.1	24
GB_GCA_000402355.1	43
GB_GCA_000805965.1	67
GB_GCA_000830315.1	1
GB_GCA_001273385.1	83
GB_GCA_001316245.1	25
GB_GCA_001508745.1	99
GB_GCA_001587675.1	313
GB_GCA_001628475.1	155
GB_GCA_001629295.1	144
GB_GCA_001717035.1	13
GB_GCA_001766825.1	17
GB_GCA_001871495.1	64
GB_GCA_001872325.1	30
GB_GCA_001896515.1	5
GB_GCA_001919175.1	61
GB_GCA_002010295.1	93
GB_GCA_002011315.1	167
GB_GCA_002067645.1	40
GB_GCA_002067865.1	18
GB_GCA_002067905.1	204
GB_GCA_002170775.2	16
GB_GCA_002457555.1	25
GB_GCA_002494705.1	86
GB_GCA_002495025.1	58
GB_GCA_002495405.1	315
GB_GCA_002495535.1	170
GB_GCA_002495925.1	174
GB_GCA_002496905.1	247
GB_GCA_002497195.1	247
GB_GCA_002497385.1	144
GB_GCA_002497555.1	38
GB_GCA_002497845.1	389
GB_GCA_002497965.1	419
GB_GCA_002498745.1	266
GB_GCA_002499835.1	305
GB_GCA_002501695.1	193
GB_GCA_002501985.1	29
GB_GCA_002502845.1	134
GB_GCA_002502935.1	366
GB_GCA_002503145.1	29
GB_GCA_002503395.1	587
GB_GCA_002503445.1	318
GB_GCA_002503565.1	71
GB_GCA_002503985.1	9
GB_GCA_002503995.1	25
GB_GCA_002504045.1	156
GB_GCA_002504565.1	167
GB_GCA_002505105.1	153
GB_GCA_002505265.1	142
GB_GCA_002505305.1	113
GB_GCA_002505345.1	18
GB_GCA_002506145.1	147
GB_GCA_002506255.1	223
GB_GCA_002506305.1	73
GB_GCA_002506865.1	175
GB_GCA_002506905.1	41
GB_GCA_002506945.1	207
GB_GCA_002507395.1	17
GB_GCA_002507545.1	51
GB_GCA_002508505.1	192
GB_GCA_002508555.1	206
GB_GCA_002508905.1	129
GB_GCA_002509195.1	137
GB_GCA_002509465.1	104
GB_GCA_002509745.1	242
GB_GCA_002687275.1	55
GB_GCA_002687815.1	58
GB_GCA_002688035.1	12
GB_GCA_002688325.1	36
GB_GCA_002688415.1	39
GB_GCA_002689345.1	74
GB_GCA_002690445.1	516
GB_GCA_002693705.1	66
GB_GCA_002713585.1	48
GB_GCA_002731935.1	61
GB_GCA_002762705.1	183
GB_GCA_002762915.1	98
GB_GCA_002785255.1	243
GB_GCA_002825465.1	148
GB_GCA_002835825.1	814
GB_GCA_002838935.1	149
GB_GCA_002841105.1	468
GB_GCA_002898655.1	142
GB_GCA_003019415.1	75
GB_GCA_003019475.1	75
GB_GCA_003021145.1	215
GB_GCA_003022945.1	111
GB_GCA_003023165.1	256
GB_GCA_003023215.1	16
GB_GCA_003056265.1	19
GB_GCA_003058365.1	1
GB_GCA_003155735.1	83
GB_GCA_003166335.1	133
GB_GCA_003168415.1	251
GB_GCA_003193825.1	115
GB_GCA_003251955.1	316
GB_GCA_003491285.1	1
GB_GCA_003553425.1	182
GB_GCA_003554465.1	152
GB_GCA_003554845.1	20
GB_GCA_003555025.1	36
GB_GCA_003559825.1	90
GB_GCA_003601785.1	82
GB_GCA_003602575.1	76
GB_GCA_003649445.1	430
GB_GCA_003661185.1	259
GB_GCA_003662705.1	226
GB_GCA_003672175.1	352
GB_GCA_003672295.1	349
GB_GCA_003672685.1	327
GB_GCA_003724255.1	77
GB_GCA_003942085.1	136
GB_GCA_004195525.1	68
GB_GCA_004195635.1	31
GB_GCA_004297575.1	124
GB_GCA_004347825.1	140
GB_GCA_004524445.1	64
GB_GCA_004524725.1	183
GB_GCA_005239175.1	6
GB_GCA_005878485.1	235
GB_GCA_007116295.1	59
GB_GCA_007125715.1	211
GB_GCA_007131205.1	84
GB_GCA_007133845.1	76
GB_GCA_009619155.1	20
GB_GCA_009691355.1	56
GB_GCA_009841735.1	223
GB_GCA_009887145.1	37
GB_GCA_009887235.1	284
GB_GCA_009903825.1	126
GB_GCA_009937485.1	175
GB_GCA_010030375.1	197
GB_GCA_010030505.1	221
GB_GCA_011039765.1	267
GB_GCA_011043315.1	293
GB_GCA_011051395.1	147
GB_GCA_011055275.1	168
GB_GCA_011055355.1	79
GB_GCA_011088205.1	37
GB_GCA_011331255.1	93
GB_GCA_011332645.1	197
GB_GCA_011332735.1	87
GB_GCA_011338225.1	155
GB_GCA_011355145.1	93
GB_GCA_011363115.1	261
GB_GCA_011364075.1	163
GB_GCA_011364525.1	26
GB_GCA_011369675.1	134
GB_GCA_011369745.1	72
GB_GCA_011370515.1	131
GB_GCA_011372335.1	177
GB_GCA_011605805.1	63
GB_GCA_011605865.1	45
GB_GCA_011620785.1	150
GB_GCA_012513095.1	241
GB_GCA_012960615.1	50
GB_GCA_012961645.1	362
GB_GCA_012964965.1	168
GB_GCA_013154005.1	135
GB_GCA_013154085.1	57
GB_GCA_013287935.1	72
GB_GCA_013328985.1	156
GB_GCA_013329155.1	161
GB_GCA_013329275.1	336
GB_GCA_013329505.1	300
GB_GCA_013330005.1	177
GB_GCA_013330055.1	117
GB_GCA_013330185.1	464
GB_GCA_013330315.1	382
GB_GCA_013330485.1	155
GB_GCA_013330765.1	433
GB_GCA_013331135.1	352
GB_GCA_013331365.1	169
GB_GCA_013331675.1	25
GB_GCA_013331775.1	38
GB_GCA_013331915.1	85
GB_GCA_013335235.1	366
GB_GCA_013342525.1	2
GB_GCA_013375355.1	589
GB_GCA_013390865.1	17
GB_GCA_013415595.1	258
GB_GCA_014193235.1	96
GB_GCA_014727985.1	66
GB_GCA_014729145.1	110
GB_GCA_015062915.1	35
GB_GCA_015063105.1	43
GB_GCA_015063165.1	68
GB_GCA_015063235.1	54
GB_GCA_015122025.1	33
GB_GCA_015520275.1	191
GB_GCA_015520475.1	255
GB_GCA_015521505.1	141
GB_GCA_015521685.1	68
GB_GCA_015521725.1	189
GB_GCA_015523465.1	92
GB_GCA_015658875.1	200
GB_GCA_015660075.1	132
GB_GCA_015660885.1	34
GB_GCA_015662595.1	129
GB_GCA_016180565.1	88
GB_GCA_016181005.1	6
GB_GCA_016186365.1	43
GB_GCA_016187495.1	31
GB_GCA_016188155.1	42
GB_GCA_016188205.1	128
GB_GCA_016192955.1	135
GB_GCA_016192985.1	66
GB_GCA_016203445.1	37
GB_GCA_016203595.1	174
GB_GCA_016212475.1	17
GB_GCA_016219765.1	178
GB_GCA_016219795.1	111
GB_GCA_016219865.1	55
GB_GCA_016276965.1	92
GB_GCA_016298175.1	63
GB_GCA_016777125.1	51
GB_GCA_016783785.1	16
GB_GCA_016838845.1	174
GB_GCA_016839385.1	751
GB_GCA_016839815.1	206
GB_GCA_016840025.1	554
GB_GCA_016840385.1	211
GB_GCA_016845345.1	91
GB_GCA_016866645.1	257
GB_GCA_016867035.1	80
GB_GCA_016927245.1	24
GB_GCA_016931175.1	26
GB_GCA_016931955.1	46
GB_GCA_016932755.1	87
GB_GCA_016933575.1	215
GB_GCA_016934775.1	204
GB_GCA_017394465.1	314
GB_GCA_017448525.1	83
GB_GCA_017608575.1	94
GB_GCA_017608825.1	18
GB_GCA_017608985.1	51
GB_GCA_017609085.1	28
GB_GCA_017609145.1	109
GB_GCA_017610225.1	147
GB_GCA_017610245.1	178
GB_GCA_017656495.1	25
GB_GCA_017883585.1	100
GB_GCA_017883605.1	180
GB_GCA_018260835.1	278
GB_GCA_018302065.1	58
GB_GCA_018302205.1	48
GB_GCA_018302805.1	77
GB_GCA_018303115.1	45
GB_GCA_018303265.1	56
GB_GCA_018303605.1	4
GB_GCA_018303655.1	38
GB_GCA_018303845.1	10
GB_GCA_018303945.1	22
GB_GCA_018304025.1	30
GB_GCA_018304145.1	70
GB_GCA_018304325.1	40
GB_GCA_018334795.1	199
GB_GCA_018397005.1	202
GB_GCA_018645665.1	20
GB_GCA_018646625.1	4
GB_GCA_018647725.1	45
GB_GCA_018648015.1	14
GB_GCA_018649325.1	13
GB_GCA_018651205.1	157
GB_GCA_018654785.1	215
GB_GCA_018657845.1	44
GB_GCA_018658785.1	60
GB_GCA_018659245.1	259
GB_GCA_018660325.1	58
GB_GCA_018661705.1	19
GB_GCA_018661895.1	49
GB_GCA_018666515.1	199
GB_GCA_018668235.1	76
GB_GCA_018668595.1	45
GB_GCA_018670095.1	90
GB_GCA_018670175.1	88
GB_GCA_018673515.1	22
GB_GCA_018674815.1	498
GB_GCA_018693515.1	18
GB_GCA_018698915.1	35
GB_GCA_018703135.1	91
GB_GCA_018813685.1	128
GB_GCA_018817905.1	140
GB_GCA_018819945.1	158
GB_GCA_018822695.1	45
GB_GCA_018828985.1	112
GB_GCA_018901625.1	155
GB_GCA_018920305.1	19
GB_GCA_019056735.1	331
GB_GCA_019057575.1	71
GB_GCA_019058135.1	547
GB_GCA_019084405.1	121
GB_GCA_019136755.1	218
GB_GCA_900299125.1	109
GB_GCA_900319985.1	101
GB_GCA_902384585.1	6
GB_GCA_902385025.1	390
GB_GCA_902514485.1	53
GB_GCA_902567485.1	35
GB_GCA_902602195.1	53
GB_GCA_902625045.1	41
GB_GCA_902626095.1	26
GB_GCA_902762085.1	256
GB_GCA_902772665.1	260
GB_GCA_902789505.1	114
GB_GCA_902792995.1	135
GB_GCA_902795935.1	263
GB_GCA_903828975.1	186
GB_GCA_903871465.1	81
GB_GCA_903903815.1	208
GB_GCA_903926075.1	134
GB_GCA_905171695.1	1
GB_GCA_905213775.1	165
GB_GCA_905233225.1	84
GB_GCA_905339155.1	79
RS_GCF_000011125.1	1
RS_GCF_000015205.1	1
RS_GCF_000024625.1	3
RS_GCF_000151205.2	1
RS_GCF_000189575.1	1
RS_GCF_000189935.1	61
RS_GCF_000190015.1	58
RS_GCF_000215995.1	1
RS_GCF_000223905.1	3
RS_GCF_000241145.1	343
RS_GCF_000251105.1	1
RS_GCF_000299365.1	1
RS_GCF_000320505.1	54
RS_GCF_000337295.1	16
RS_GCF_000385565.1	1
RS_GCF_000731985.1	20
RS_GCF_000802205.1	1
RS_GCF_000816105.1	1
RS_GCF_000955905.1	1
RS_GCF_000970165.1	1
RS_GCF_000970245.1	1
RS_GCF_000970285.1	1
RS_GCF_000979455.1	66
RS_GCF_000979495.1	284
RS_GCF_000979655.1	381
RS_GCF_001412615.1	1
RS_GCF_001469875.2	66
RS_GCF_001560305.1	12
RS_GCF_001560815.1	10
RS_GCF_001563245.1	1
RS_GCF_001639275.1	136
RS_GCF_002156705.1	1
RS_GCF_002214545.1	1
RS_GCF_002215305.1	193
RS_GCF_002252585.1	16
RS_GCF_002727095.1	249
RS_GCF_002727125.1	164
RS_GCF_002855455.1	149
RS_GCF_002906575.1	6
RS_GCF_003342695.1	3
RS_GCF_003439925.1	6
RS_GCF_003992425.1	12
RS_GCF_004681185.1	50
RS_GCF_005239135.1	12
RS_GCF_005406325.1	4
RS_GCF_005435135.1	105
RS_GCF_009602405.1	1
RS_GCF_009917665.1	1
RS_GCF_012027355.1	403
RS_GCF_012027415.1	8
RS_GCF_013377755.1	2
RS_GCF_013761135.1	10
RS_GCF_014889545.1	7
RS_GCF_016065055.1	1
RS_GCF_017873555.1	30
RS_GCF_018420055.1	119
RS_GCF_900003505.1	132
RS_GCF_900103415.1	60
RS_GCF_900104065.1	10
RS_GCF_900106905.1	10
RS_GCF_900109425.1	5
RS_GCF_900113245.1	14
RS_GCF_900215215.1	27
GB_GCA_000270325.1	1
GB_GCA_000380705.1	33
GB_GCA_000416025.1	394
GB_GCA_000495675.1	93
GB_GCA_000496135.1	17
GB_GCA_000496175.1	329
GB_GCA_000499765.1	1
GB_GCA_000746745.1	109
GB_GCA_000805995.1	33
GB_GCA_000806135.1	113
GB_GCA_001443365.1	12
GB_GCA_001510295.1	25
GB_GCA_001563875.1	26
GB_GCA_001714685.2	342
GB_GCA_001784635.1	146
GB_GCA_001856845.1	22
GB_GCA_001918765.1	81
GB_GCA_002010075.1	27
GB_GCA_002011235.1	67
GB_GCA_002067095.1	106
GB_GCA_002067935.1	149
GB_GCA_002168805.2	74
GB_GCA_002254405.1	65
GB_GCA_002254415.1	53
GB_GCA_002494885.1	18
GB_GCA_002495065.1	127
GB_GCA_002495445.1	102
GB_GCA_002496465.1	257
GB_GCA_002497025.1	161
GB_GCA_002497045.1	285
GB_GCA_002497075.1	49
GB_GCA_002497155.1	183
GB_GCA_002497225.1	222
GB_GCA_002498055.1	140
GB_GCA_002498315.1	32
GB_GCA_002498525.1	76
GB_GCA_002498635.1	52
GB_GCA_002499625.1	72
GB_GCA_002501645.1	456
GB_GCA_002502085.1	315
GB_GCA_002502125.1	190
GB_GCA_002502485.1	285
GB_GCA_002503455.1	380
GB_GCA_002503805.1	224
GB_GCA_002504415.1	47
GB_GCA_002504645.1	74
GB_GCA_002504765.1	78
GB_GCA_002504905.1	66
GB_GCA_002504935.1	359
GB_GCA_002504965.1	141
GB_GCA_002505075.1	43
GB_GCA_002505155.1	293
GB_GCA_002505225.1	219
GB_GCA_002505275.1	63
GB_GCA_002505455.1	117
GB_GCA_002505585.1	24
GB_GCA_002505845.1	45
GB_GCA_002505985.1	301
GB_GCA_002506065.1	252
GB_GCA_002506275.1	75
GB_GCA_002506385.1	276
GB_GCA_002508305.1	85
GB_GCA_002508385.1	241
GB_GCA_002508825.1	185
GB_GCA_002508935.1	124
GB_GCA_002509725.1	159
GB_GCA_002685315.1	96
GB_GCA_002686315.1	81
GB_GCA_002688905.1	52
GB_GCA_002690815.1	94
GB_GCA_002692625.1	151
GB_GCA_002698225.1	45
GB_GCA_002699515.1	78
GB_GCA_002708015.1	58
GB_GCA_002710035.1	25
GB_GCA_002711575.1	29
GB_GCA_002720095.2	23
GB_GCA_002722075.1	6
GB_GCA_002727515.1	62
GB_GCA_002729355.1	111
GB_GCA_002763075.1	31
GB_GCA_002779235.1	93
GB_GCA_002784265.1	95
GB_GCA_002785505.1	417
GB_GCA_002878135.1	181
GB_GCA_003021205.1	239
GB_GCA_003021685.1	74
GB_GCA_003021975.1	132
GB_GCA_003022085.1	225
GB_GCA_003135935.1	182
GB_GCA_003162115.1	154
GB_GCA_003551065.1	166
GB_GCA_003551945.1	270
GB_GCA_003553355.1	214
GB_GCA_003558085.1	175
GB_GCA_003560595.1	100
GB_GCA_003601555.1	129
GB_GCA_003602605.1	97
GB_GCA_003649345.1	244
GB_GCA_003649515.1	257
GB_GCA_003650025.1	248
GB_GCA_003650075.1	244
GB_GCA_003650675.1	149
GB_GCA_003661445.1	275
GB_GCA_003662485.1	154
GB_GCA_003663415.1	213
GB_GCA_003663595.1	171
GB_GCA_003672895.1	200
GB_GCA_003672975.1	406
GB_GCA_003673025.1	480
GB_GCA_003694055.1	270
GB_GCA_003978665.1	50
