pairid	anim_ani	dnadiff_inverted_fraction	syn2b_inv	syn2b_junctions	dd_inversions_ref	dd_inversions_qry	dd_breakpoints_ref	dd_breakpoints_qry	q_contigs	r_contigs	max_contigs	phylum	species_pair	dataset	inv_events
GCA_004020365.1__GCF_002284575.1	92.98	0.522865506202098	0.53685	99.0	10.0	22.0	3865.0	3648.0	316	77	316	Proteobacteria	Mesorhizobium sp004020365 vs Mesorhizobium temperatum	held_out	22.0
GCA_003278165.1__GCA_902565325.1	86.17	0.4660982114212383	0.57143	0.0	3.0	3.0	199.0	195.0	62	57	62	Proteobacteria	Pelagibacter sp003278165 vs Pelagibacter sp902565325	held_out	3.0
GCF_900114115.1__GCA_002412965.1	85.16	0.5362954399441054	0.56897	9.0	5.0	8.0	1686.0	1679.0	50	18	50	Desulfobacterota_I	Desulfomicrobium apsheronum vs Desulfomicrobium sp002412965	held_out	8.0
GCA_902626065.1__GCA_902587025.1	87.21	0.1819523084554987	0.3125	0.0	0.0	0.0	163.0	166.0	20	18	20	Actinobacteriota	Actinomarina sp902626065 vs Actinomarina sp902587025	held_out	0.0
GCF_000876655.1__GCF_005280255.1	87.31	0.0249592405143553	0.0355	19.0	7.0	43.0	2126.0	2093.0	38	1	38	Actinobacteriota	Arthrobacter_I sp000876655 vs Arthrobacter_I sp005280255	held_out	43.0
GCF_013181195.1__GCA_017744445.1	87.32	0.6409326821366511	0.63858	55.0	23.0	27.0	3222.0	3240.0	19	181	181	Proteobacteria	Caulobacter sp013181195 vs Caulobacter sp017744445	held_out	27.0
GCA_903857495.1__GCA_903840385.1	86.26	0.493761139820866	0.48649	7.0	6.0	4.0	2053.0	2221.0	70	212	212	Acidobacteriota	Geothrix sp903857495 vs Geothrix sp903840385	held_out	6.0
GCF_001045465.1__GCF_012927325.1	86.11	0.6178705237059137	0.52101	2.0	2.0	3.0	2046.0	2046.0	11	73	73	Bacteroidota	Chryseobacterium angstadtii vs Chryseobacterium antibioticum	held_out	3.0
GCF_012641395.1__GCF_000816845.1	85.86	0.4300624621931335	0.42241	21.0	11.0	42.0	1893.0	1867.0	92	4	92	Proteobacteria	Rhizobium sp012641395 vs Rhizobium gallicum	held_out	42.0
GCF_001746415.1__GCF_000429085.1	90.58	0.4295757207569671	0.38215	41.0	68.0	7.0	3221.0	3265.0	5	53	53	Actinobacteriota	Streptomyces agglomeratus vs Streptomyces flavidovirens	held_out	68.0
GCA_900318885.1__GCA_902800245.1	92.67	0.4986892759180611	0.50874	40.0	10.0	4.0	1324.0	1453.0	133	210	210	Bacteroidota	Prevotella sp900318885 vs Prevotella sp902800245	held_out	10.0
GCF_003052555.1__GCF_001043555.1	91.68	0.503725181496982	0.47193	50.0	67.0	3.0	3034.0	3104.0	61	91	91	Proteobacteria	Chromobacterium sp003052555 vs Chromobacterium sp001043555	held_out	67.0
GCF_014648555.1__GCF_000269985.1	88.56	0.4132559884280504	0.41082	40.0	15.0	80.0	4502.0	4367.0	517	1	517	Actinobacteriota	Kitasatospora griseola vs Kitasatospora setae	held_out	80.0
GCA_902554745.1__GCA_902527415.1	93.5	0.5966803508668301	0.60674	0.0	2.0	3.0	155.0	145.0	55	53	55	Proteobacteria	Pelagibacter sp902554745 vs Pelagibacter sp902527415	held_out	3.0
GCF_900176865.1__GCF_000577555.1	85.97	0.4749910015762756	0.47015	4.0	2.0	0.0	1384.0	1432.0	76	244	244	Actinobacteriota	Corynebacterium fournieri vs Corynebacterium jeddahense	held_out	2.0
GCF_013072695.1__GCF_000374425.1	85.81	0.4033453130891792	0.44167	12.0	6.0	3.0	1427.0	1436.0	35	51	51	Proteobacteria	Acinetobacter sp013072695 vs Acinetobacter tjernbergiae	held_out	6.0
GCF_001293125.1__GCA_018376445.1	89.95	0.3257233782302991	0.34551	3.0	6.0	2.0	464.0	472.0	1	27	27	Actinobacteriota	Lawsonella clevelandensis vs Lawsonella sp018376445	held_out	6.0
GCA_009704285.1__GCA_000383815.1	94.49	0.562351477216449	0.4918	0.0	3.0	5.0	247.0	165.0	121	82	121	Actinobacteriota	Nanopelagicus sp009704285 vs Nanopelagicus sp000383815	held_out	5.0
GCF_900637185.1__GCF_001612825.1	86.39	0.8658718790919778	0.9081	27.0	56.0	20.0	3138.0	3152.0	1	60	60	Actinobacteriota	Nocardia asteroides vs Nocardia caishijiensis	held_out	56.0
GCF_014252255.1__GCF_014252055.1	83.62	0.0	0.0	0.0	0.0	0.0	311.0	311.0	1	1	1	Bacteroidota	Blattabacterium cuenoti_J vs Blattabacterium cuenoti_D	held_out	0.0
GCF_009696325.1__GCF_901212495.1	90.79	0.4917497992761114	0.44301	8.0	9.0	6.0	1099.0	1136.0	39	142	142	Actinobacteriota	Collinsella sp002391315 vs Collinsella aerofaciens_H	held_out	9.0
GCF_011682075.1__GCF_000021385.1	93.27	0.4871241525969029	0.47422	2.0	2.0	9.0	3666.0	2743.0	813	1	813	Desulfobacterota_I	Cupidesulfovibrio liaohensis vs Cupidesulfovibrio vulgaris_A	held_out	9.0
GCA_900319225.1__GCA_902774335.1	86.4	0.4123882636337049	0.45631	7.0	37.0	35.0	1154.0	1181.0	17	32	32	Bacteroidota	UBA1179 sp900319225 vs UBA1179 sp902774335	held_out	37.0
GCF_012676905.1__GCF_000422485.1	90.7	0.4763019792977017	0.47309	10.0	28.0	2.0	2964.0	3010.0	1	85	85	Firmicutes	Paenibacillus_O sp012676905 vs Paenibacillus_O pasadenensis	held_out	28.0
GCF_009905735.1__GCF_002952215.1	84.87	0.467593887115364	0.48592	16.0	2.0	29.0	1824.0	1822.0	35	1	35	Proteobacteria	Erythrobacter sp009905735 vs Erythrobacter sp002952215	held_out	29.0
GCF_003999415.1__GCF_900636825.1	88.1	0.4569145184926644	0.41941	16.0	14.0	76.0	3464.0	3417.0	73	1	73	Proteobacteria	Pseudomonas_E koreensis_E vs Pseudomonas_E fluorescens_BG	held_out	76.0
GCF_008824185.1__GCF_003285265.1	85.8	0.3361578378432607	0.30539	72.0	68.0	115.0	2084.0	2084.0	4	1	4	Proteobacteria	Paracoccus pantotrophus vs Paracoccus mutanolyticus	held_out	115.0
GCA_015523185.1__GCF_012027635.1	83.68	0.5739820844652728	0.65517	1.0	3.0	20.0	750.0	716.0	85	84	85	Methanobacteriota_B	Thermococcus sp015523185 vs Thermococcus sp012027635	held_out	20.0
GCF_002234915.1__GCF_002259645.1	89.01	0.4089036882821926	0.41176	1.0	10.0	8.0	2179.0	2179.0	68	38	68	Actinobacteriota	Galliscardovia vansinderenii vs Galliscardovia tissieri	held_out	10.0
GCF_002019635.1__GCF_000518865.1	94.93	0.5138859759254624	0.54014	20.0	16.0	3.0	1564.0	1689.0	8	97	97	Firmicutes	Metabacillus halosaccharovorans vs Metabacillus sp000518865	held_out	16.0
GCF_019139815.1__GCF_000282195.1	85.63	0.5606773291049179	0.48731	22.0	71.0	1.0	2417.0	2447.0	1	140	140	Proteobacteria	Pseudomonas_E sp900005815 vs Pseudomonas_E sp000282195	held_out	71.0
GCF_003019675.1__GCF_002356455.1	89.51	0.7455857517989541	0.73123	13.0	60.0	61.0	1660.0	1660.0	1	3	3	Fusobacteriota	Fusobacterium_A ulcerans vs Fusobacterium_A varium_A	held_out	61.0
GCF_000306765.2__GCF_000025685.1	86.56	0.3461723151883111	0.32759	8.0	11.0	18.0	2054.0	2054.0	4	5	5	Halobacteriota	Haloferax mediterranei vs Haloferax volcanii	held_out	18.0
GCF_007667275.1__GCF_001676385.1	85.93	0.504361067595042	0.48341	6.0	14.0	10.0	2345.0	2332.0	51	51	51	Proteobacteria	Stenotrophomonas maltophilia_AE vs Stenotrophomonas maltophilia_J	held_out	14.0
GCF_015670745.1__GCA_900764025.1	94.33	0.4750152976690057	0.44554	7.0	1.0	1.0	694.0	1471.0	48	529	529	Actinobacteriota	Collinsella aerofaciens_T vs Collinsella sp900764025	held_out	1.0
GCA_902629575.1__GCA_902627935.1	85.33	0.6392138502063653	0.5	0.0	4.0	4.0	247.0	241.0	27	14	27	Proteobacteria	Pelagibacter sp902629575 vs Pelagibacter sp902627935	held_out	4.0
GCF_004785665.1__GCF_002902565.1	92.28	0.4622529331249867	0.44841	7.0	5.0	3.0	883.0	961.0	25	147	147	Firmicutes	Staphylococcus pragensis vs Staphylococcus petrasii	held_out	5.0
GCF_014649815.1__GCA_016432725.1	86.39	0.5452791115601581	0.52083	25.0	25.0	82.0	3790.0	3741.0	361	3	361	Actinobacteriota	Streptomyces mutabilis vs Streptomyces sp016432725	held_out	82.0
GCF_002778015.1__GCF_002777915.1	91.15	0.4573054823713481	0.44689	6.0	1.0	1.0	1221.0	1188.0	99	99	99	Proteobacteria	Bartonella tribocorum_B vs Bartonella tribocorum_A	held_out	1.0
GCF_013359685.1__GCF_900114565.1	86.15	0.5426107537660457	0.45729	4.0	16.0	14.0	1589.0	1585.0	37	49	49	Actinobacteriota	Leifsonia sp013359685 vs Leifsonia sp900114565	held_out	16.0
GCA_905215765.1__GCA_905215725.1	94.89	0.4795688659990393	0.48791	4.0	1.0	1.0	840.0	753.0	222	145	222	Actinobacteriota	Collinsella sp905215765 vs Collinsella sp905215725	held_out	1.0
GCA_012030815.1__GCA_003569705.1	86.17	0.4807320087768158	0.3	0.0	0.0	0.0	505.0	418.0	178	10	178	Thermoproteota	Nitrosarchaeum sp012030815 vs Nitrosarchaeum sp003569705	held_out	0.0
GCF_000718165.1__GCF_000717055.1	86.41	0.3874355796640524	0.39724	30.0	25.0	27.0	4851.0	4838.0	263	181	263	Actinobacteriota	Streptomyces fulvoviolaceus vs Streptomyces iakyrus	held_out	27.0
GCF_011395035.1__GCF_900068835.1	84.5	0.5958055893019932	0.52586	1.0	17.0	6.0	1783.0	1794.0	34	64	64	Proteobacteria	Pantoea cypripedii_A vs Pantoea ludwigii_B	held_out	17.0
GCF_900108365.1__GCF_003971235.1	91.46	0.7407143416258074	0.767	11.0	4.0	12.0	1591.0	1564.0	19	1	19	Bacteroidota	Chryseobacterium culicis vs Chryseobacterium aureum	held_out	12.0
GCF_004769575.1__GCF_004769235.1	85.93	0.5689147111897594	0.51546	0.0	3.0	4.0	1165.0	1167.0	21	28	28	Spirochaetota	Leptospira_A perdikensis vs Leptospira_A kanakyensis	held_out	4.0
GCF_014204515.1__GCF_016919445.1	90.52	0.4742648400385418	0.49789	72.0	5.0	85.0	3072.0	3039.0	87	1	87	Proteobacteria	Pseudomonas nitritireducens_A vs Pseudomonas sp016919445	held_out	85.0
GCA_902580765.1__GCA_902572735.1	93.59	0.4928764053924074	0.40566	0.0	1.0	0.0	171.0	162.0	50	40	50	Proteobacteria	AG-337-I02 sp902580765 vs AG-337-I02 sp902572735	held_out	1.0
GCA_017435045.1__GCA_017442085.1	86.6	0.5476817988595887	0.61039	2.0	12.0	11.0	929.0	942.0	70	123	123	Firmicutes_A	RGIG3102 sp017435045 vs RGIG3102 sp017442085	held_out	12.0
GCF_001507435.1__GCF_008704995.1	87.3	0.4177522210852415	0.36695	22.0	9.0	84.0	4080.0	3911.0	312	1	312	Actinobacteriota	Streptomyces sp001507435 vs Streptomyces nodosus	held_out	84.0
GCA_903994365.1__GCA_903866255.1	86.49	0.4507729575697933	0.425	7.0	4.0	1.0	1109.0	1143.0	37	117	117	Bacteroidota	Chlorobium sp903994365 vs Chlorobium sp903866255	held_out	4.0
GCF_002251635.1__GCF_000282375.1	87.39	0.4262969789889614	0.37013	9.0	2.0	2.0	3123.0	3044.0	251	155	251	Proteobacteria	Pseudomonas_E mandelii_B vs Pseudomonas_E sp000282375	held_out	2.0
GCF_014529935.1__GCF_012641275.1	85.31	0.3107057348383383	0.33679	14.0	10.0	5.0	2466.0	2459.0	31	38	38	Bacteroidota	Chitinophaga qingshengii vs Chitinophaga varians_A	held_out	10.0
GCF_002154575.1__GCF_001896135.2	93.47	0.4819862650475942	0.4886	46.0	13.0	19.0	4276.0	3542.0	1024	223	1024	Actinobacteriota	Streptomyces bobili vs Streptomyces phaeoluteigriseus	held_out	19.0
GCF_000717995.1__GCF_003112555.1	92.02	0.3154898748872548	0.27927	31.0	12.0	13.0	2927.0	2837.0	282	42	282	Actinobacteriota	Streptomyces violaceorubidus vs Streptomyces coelicoflavus	held_out	13.0
GCA_902627595.1__GCA_902587545.1	88.22	0.5588030416157437	0.58462	0.0	0.0	0.0	177.0	163.0	25	11	25	Proteobacteria	MEDG-81 sp902627595 vs MEDG-81 sp902587545	held_out	0.0
GCA_016787135.1__GCA_016787085.1	84.74	0.4361691910933755	0.43678	0.0	6.0	8.0	2055.0	1918.0	227	76	227	Bacteroidota	VBAT01 sp016787135 vs VBAT01 sp016787085	held_out	8.0
GCF_012396365.1__GCF_000341065.1	89.53	0.5660720336439924	0.59096	16.0	5.0	4.0	4379.0	4577.0	76	424	424	Actinobacteriota	Nocardiopsis alborubida vs Nocardiopsis halotolerans	held_out	5.0
GCF_003324565.1__GCF_002803085.1	89.59	0.4551000998938697	0.43167	9.0	19.0	24.0	4438.0	4415.0	77	61	77	Actinobacteriota	Streptomyces sp003324565 vs Streptomyces sp002803085	held_out	24.0
GCA_902590695.1__GCA_902575815.1	93.38	0.53368107126162	0.47748	0.0	0.0	0.0	117.0	162.0	30	56	56	Proteobacteria	AG-337-I02 sp902590695 vs AG-337-I02 sp902575815	held_out	0.0
GCF_002221525.1__GCF_000238395.3	85.38	0.5522292829736988	0.49057	22.0	60.0	55.0	2187.0	2187.0	2	3	3	Proteobacteria	Pseudoalteromonas espejiana vs Pseudoalteromonas arctica	held_out	60.0
GCF_002284535.1__GCF_013170705.1	86.1	0.6482936193906456	0.60204	38.0	28.0	79.0	3116.0	3108.0	44	1	44	Proteobacteria	Mesorhizobium wenxiniae vs Mesorhizobium loti_D	held_out	79.0
GCF_018448925.1__GCF_001684335.1	95.24	0.4331103678929766	0.44421	34.0	7.0	12.0	3133.0	3144.0	190	214	214	Proteobacteria	Photorhabdus akhurstii vs Photorhabdus namnaonensis	held_out	12.0
GCA_902623395.1__GCA_902596205.1	85.31	0.6653060915109964	0.68182	0.0	1.0	1.0	214.0	209.0	24	20	24	Proteobacteria	Pelagibacter_A sp902623395 vs Pelagibacter_A sp902596205	held_out	1.0
GCF_000799235.1__GCA_016025055.1	85.17	0.4203591673279463	0.40217	0.0	2.0	12.0	1882.0	1851.0	21	1	21	Bacteroidota	Chryseobacterium sp000799235 vs Chryseobacterium indologenes	held_out	12.0
GCF_015679985.1__GCA_902387145.1	94.65	0.4238031647171167	0.40068	0.0	2.0	0.0	217.0	242.0	1	15	15	Campylobacterota	Campylobacter_A concisus_AC vs Campylobacter_A sp902387145	held_out	2.0
GCA_002424295.1__GCA_002411615.1	92.18	0.5315411595549432	0.55789	0.0	0.0	0.0	749.0	789.0	286	399	399	Firmicutes_A	Caproicibacterium sp002424295 vs Caproicibacterium sp002411615	held_out	0.0
GCA_002438845.1__GCA_002297815.1	88.04	0.5306671416112211	0.55602	4.0	14.0	12.0	1314.0	1302.0	161	172	172	Bacteroidota	Cryptobacteroides sp002438845 vs Cryptobacteroides sp002297815	held_out	14.0
GCA_013867245.1__GCA_902514095.1	86.41	0.6157939274320393	0.58333	0.0	2.0	2.0	324.0	290.0	179	53	179	Thermoproteota	Nitrosopumilus sp013867245 vs Nitrosopumilus sp902514095	held_out	2.0
GCA_017631745.1__GCA_900768075.1	86.63	0.5036060555056259	0.52703	0.0	9.0	11.0	1108.0	1007.0	257	81	257	Firmicutes_A	UBA6857 sp017631745 vs UBA6857 sp900768075	held_out	11.0
GCA_014654235.1__GCA_902517175.1	90.03	0.5826571728211073	0.55172	0.0	4.0	5.0	162.0	150.0	89	52	89	Proteobacteria	Pelagibacter sp014654235 vs Pelagibacter sp902517175	held_out	5.0
GCF_003323735.1__GCF_017676345.1	86.8	0.4706652400960486	0.46296	8.0	14.0	13.0	4678.0	4697.0	71	69	71	Actinobacteriota	Streptomyces reniochalinae vs Streptomyces smyrnaeus	held_out	14.0
GCA_003152695.1__GCA_003135475.1	90.49	0.4649942551650431	0.44746	44.0	11.0	2.0	2714.0	2930.0	157	295	295	Acidobacteriota	Bog-257 sp003152695 vs Bog-257 sp003135475	held_out	11.0
GCA_004210455.1__GCF_001653795.1	90.47	0.4042460239739738	0.37965	37.0	6.0	37.0	2714.0	2612.0	190	2	190	Proteobacteria	Mitsuaria sp004210455 vs Mitsuaria sp001653795	held_out	37.0
GCF_001298465.1__GCF_902460545.1	93.98	0.8103925008353621	0.80218	29.0	16.0	5.0	390.0	404.0	1	127	127	Campylobacterota	Campylobacter_A concisus vs Campylobacter_A concisus_AE	held_out	16.0
GCF_000979455.1__GCF_000969965.1	89.12	0.3334893012650811	0.3	83.0	13.0	132.0	3128.0	3095.0	66	1	66	Halobacteriota	Methanosarcina sp000979455 vs Methanosarcina sp000969965	held_out	132.0
GCA_902538885.1__GCA_902522385.1	90.67	0.6275924285190941	0.59016	0.0	0.0	0.0	217.0	212.0	41	32	41	Proteobacteria	Pelagibacter sp902538885 vs Pelagibacter sp902522385	held_out	0.0
GCA_017646825.1__GCA_017408205.1	89.72	0.4269677184724171	0.43307	0.0	1.0	1.0	563.0	690.0	116	203	203	Firmicutes_A	RGIG1864 sp017646825 vs RGIG1864 sp017408205	held_out	1.0
GCF_003942695.1__GCF_001281025.1	88.52	0.4227935848816762	0.45775	29.0	4.0	45.0	1010.0	990.0	38	1	38	Firmicutes	Streptococcus mitis_BD vs Streptococcus mitis_AK	held_out	45.0
GCF_000959525.1__GCF_000203915.1	89.43	0.066407294649799	0.04545	44.0	25.0	20.0	2974.0	2975.0	3	4	4	Proteobacteria	Burkholderia multivorans vs Burkholderia ambifaria	held_out	25.0
GCA_014804365.1__GCA_014804655.1	93.89	0.5391547342226574	0.54328	17.0	4.0	4.0	1760.0	1727.0	91	60	91	Firmicutes_A	UBA3282 sp014804365 vs UBA3282 sp014804655	held_out	4.0
GCA_900762525.1__GCA_000613465.1	93.47	0.4866084307990879	0.4841	0.0	2.0	2.0	1793.0	1485.0	619	118	619	Bacteroidota	Bacteroides sp900762525 vs Bacteroides nordii	held_out	2.0
GCF_002013415.1__GCF_001632805.1	87.87	0.5515659019273247	0.56757	2.0	0.0	8.0	1102.0	1091.0	66	1	66	Actinobacteriota	Mycobacterium sp002013415 vs Mycobacterium chelonae	held_out	8.0
GCF_009496285.1__GCF_009731465.1	87.21	0.4681777269502419	0.50877	27.0	2.0	80.0	1310.0	1234.0	67	1	67	Firmicutes	Streptococcus mitis_BP vs Streptococcus pseudopneumoniae_E	held_out	80.0
GCA_002697205.1__GCA_012960535.1	94.65	0.5773343969237205	0.59811	4.0	1.0	1.0	718.0	588.0	160	84	160	Proteobacteria	UBA9926 sp002697205 vs UBA9926 sp012960535	held_out	1.0
GCF_001509475.1__GCF_015712165.1	87.02	0.4777790334272022	0.41399	42.0	22.0	110.0	5193.0	5082.0	424	5	424	Actinobacteriota	Streptomyces regalis vs Streptomyces spinoverrucosus_A	held_out	110.0
GCA_900555035.1__GCA_900770515.1	90.82	0.4426424270273892	0.40447	1.0	0.0	0.0	1062.0	1315.0	155	493	493	Bacteroidota	Prevotella sp900555035 vs Prevotella sp900770515	held_out	0.0
GCA_003280895.1__GCF_002025945.1	93.25	0.4681858868794168	0.54545	0.0	7.0	4.0	241.0	458.0	39	249	249	Cyanobacteria	Prochlorococcus_A sp003280895 vs Prochlorococcus_A sp002025945	held_out	7.0
GCF_900105025.1__GCF_012844235.1	92.97	0.5931872186173712	0.55197	2.0	4.0	1.0	594.0	648.0	1	27	27	Actinobacteriota	Parafannyhessea umbonata vs Parafannyhessea sp900538935	held_out	4.0
GCA_003278855.1__GCF_017695975.1	92.26	0.3780112214724391	0.41627	0.0	3.0	3.0	173.0	124.0	42	2	42	Cyanobacteria	Prochlorococcus_A sp003278855 vs Prochlorococcus_A marinus_AG	held_out	3.0
GCF_900109435.1__GCA_017542475.1	86.56	0.3889738058186003	0.37162	38.0	75.0	52.0	1864.0	1905.0	54	57	57	Firmicutes_A	Ruminococcus flavefaciens_G vs Ruminococcus sp017542475	held_out	75.0
GCA_003166375.1__GCA_003140595.1	85.83	0.5180071366154779	0.5566	0.0	4.0	6.0	1621.0	1521.0	462	206	462	Actinobacteriota	Fen-455 sp003166375 vs Fen-455 sp003140595	held_out	6.0
GCF_004343605.1__GCF_000512895.1	92.57	0.6852722159899982	0.69868	12.0	4.0	30.0	989.0	962.0	22	1	22	Firmicutes_B	Dehalobacter sp004343605 vs Dehalobacter restrictus	held_out	30.0
GCF_005843885.1__GCF_002900365.1	91.53	0.7130138202897314	0.68883	37.0	28.0	36.0	1374.0	1373.0	1	3	3	Proteobacteria	Escherichia sp005843885 vs Escherichia marmotae	held_out	36.0
GCF_000187465.1__GCF_013394695.1	91.99	0.7282073296088466	0.72911	8.0	6.0	7.0	644.0	631.0	31	1	31	Firmicutes	Streptococcus infantis vs Streptococcus sp013394695	held_out	7.0
GCF_900167025.1__GCA_002477955.1	93.63	0.5386659843989039	0.52258	2.0	2.0	2.0	622.0	668.0	35	156	156	Spirochaetota	Treponema_D berlinense vs Treponema_D sp002477955	held_out	2.0
GCF_014697585.1__GCF_012516395.1	87.98	0.4954092683459394	0.35135	46.0	26.0	449.0	4744.0	4689.0	59	2	59	Cyanobacteria	Dolichospermum sp014697585 vs Dolichospermum sp000312705	held_out	449.0
GCF_007679425.1__GCF_014673495.1	94.22	0.5259571640453827	0.531	18.0	4.0	38.0	2590.0	2473.0	153	4	153	Actinobacteriota	Streptomyces incarnatus_A vs Streptomyces griseofuscus	held_out	38.0
GCF_000696385.1__GCF_009665255.1	93.79	0.4700677558323028	0.44528	3.0	0.0	2.0	1344.0	1217.0	74	2	74	Proteobacteria	Vibrio metoecus vs Vibrio metoecus_B	held_out	2.0
GCA_900542945.1__GCA_018380195.1	93.21	0.5051181232114499	0.49806	6.0	1.0	1.0	939.0	873.0	110	57	110	Actinobacteriota	Collinsella sp900542945 vs Collinsella sp018380195	held_out	1.0
GCF_900573885.1__GCF_003208235.1	86.01	0.5044651941014752	0.47015	78.0	11.0	16.0	2577.0	2565.0	664	28	664	Proteobacteria	Pseudomonas_E sp900573885 vs Pseudomonas_E sp003208235	held_out	16.0
GCA_009699265.1__GCF_004137245.1	86.55	0.4087162598798053	0.40395	10.0	8.0	13.0	2293.0	2271.0	82	36	82	Actinobacteriota	Nocardioides sp009699265 vs Nocardioides glacieisoli	held_out	13.0
GCA_902594865.1__GCA_902588855.1	85.93	0.5745879096817139	0.6875	0.0	2.0	2.0	205.0	214.0	39	45	45	Proteobacteria	Pelagibacter sp902594865 vs Pelagibacter sp902588855	held_out	2.0
GCF_900220975.1__GCF_013378445.1	92.35	0.5598696258500198	0.56152	26.0	5.0	3.0	1067.0	1086.0	91	78	91	Proteobacteria	Mycoplana subbaraonis vs Mycoplana rhizolycopersici	held_out	5.0
GCF_002798385.1__GCF_001187505.1	88.95	0.4913343918851214	0.45298	15.0	3.0	18.0	1772.0	1687.0	156	1	156	Actinobacteriota	Mycobacterium goodii vs Mycobacterium goodii_B	held_out	18.0
GCF_000424305.1__GCF_900113655.1	89.16	0.4647365648767829	0.45326	9.0	8.0	2.0	1386.0	1397.0	22	82	82	Firmicutes_A	Pseudobutyrivibrio ruminis_B vs Pseudobutyrivibrio sp900113655	held_out	8.0
GCF_900116375.1__GCA_014837105.1	91.41	0.4601085604109088	0.45969	6.0	3.0	2.0	1315.0	1313.0	39	61	61	Actinobacteriota	Oceanitalea nanhaiensis vs Oceanitalea sp014837105	held_out	3.0
GCF_900497695.1__GCF_018417595.1	85.83	0.4550482976115669	0.38889	51.0	25.0	108.0	2891.0	2856.0	18	1	18	Proteobacteria	Pseudomonas_E wadenswilerensis vs Pseudomonas_E entomophila_C	held_out	108.0
GCF_006494415.1__GCF_002077695.1	84.47	0.5186678959915676	0.52381	5.0	9.0	10.0	1847.0	1947.0	86	83	86	Proteobacteria	Pantoea deleyi vs Pantoea latae	held_out	10.0
GCF_001439685.1__GCF_003852235.1	88.69	0.3071050520439461	0.27557	24.0	10.0	59.0	2480.0	2416.0	43	1	43	Proteobacteria	Pseudomonas_E libanensis vs Pseudomonas_E sp003852235	held_out	59.0
GCF_001953745.1__GCF_000337195.1	86.77	0.4997027112838721	0.49618	14.0	56.0	19.0	2776.0	2845.0	3	72	72	Halobacteriota	Natrinema saccharevitans vs Natrinema versiforme	held_out	56.0
GCF_008085905.1__GCF_004348735.1	87.04	0.4578635843444369	0.46417	23.0	10.0	7.0	4841.0	4898.0	27	421	421	Actinobacteriota	Spirillospora syzygii vs Spirillospora sp004348735	held_out	10.0
GCF_003579925.1__GCF_900106035.1	89.41	0.4777755161332767	0.45014	39.0	9.0	45.0	3745.0	3540.0	442	4	442	Actinobacteriota	Jiangella rhizosphaerae vs Jiangella alba	held_out	45.0
GCF_005930355.1__GCF_014192395.1	85.2	0.5509609227565443	0.58911	10.0	7.0	3.0	2219.0	2170.0	127	61	127	Firmicutes	Paenibacillus_C sinopodophylli vs Paenibacillus_C endophyticus	held_out	7.0
GCF_000473265.1__GCF_011758765.1	88.89	0.0869992766418314	0.08238	49.0	88.0	92.0	2512.0	2514.0	7	1	7	Actinobacteriota	Amycolatopsis thermoflava vs Amycolatopsis viridis	held_out	92.0
GCF_016901995.1__GCA_018883555.1	90.45	0.483973386741493	0.39468	14.0	1.0	1.0	1437.0	1315.0	254	113	254	Bacteroidota	Phocaeicola sp900066445 vs Phocaeicola faecigallinarum	held_out	1.0
GCF_003664315.1__GCF_014651055.1	86.4	0.4892729297826592	0.47983	29.0	38.0	22.0	4532.0	4599.0	8	116	116	Actinobacteriota	Streptomyces sp003664315 vs Streptomyces fructofermentans	held_out	38.0
GCF_000934605.2__GCF_902459685.1	86.18	0.346364467098369	0.38621	7.0	28.0	5.0	2724.0	2751.0	2	17	17	Proteobacteria	Pandoraea vervacti vs Pandoraea iniqua	held_out	28.0
GCF_003846185.1__GCF_001715295.1	86.85	0.4513739148053655	0.54737	18.0	54.0	14.0	3312.0	3312.0	197	69	197	Actinobacteriota	Streptomyces sp003846185 vs Streptomyces griseus_G	held_out	54.0
GCA_016714685.1__GCA_903857495.1	85.54	0.4886709854938011	0.5	8.0	10.0	8.0	1907.0	1902.0	35	70	70	Acidobacteriota	Geothrix sp016714685 vs Geothrix sp903857495	held_out	10.0
